,seed,n_exp,n_sim,num_weeks,num_agents,capacity,threshold,contagious_threshold,contagious_duration,SIR_AgentsRecoveryTime,people_memory_weight,contagious_thresholdNotPresent,num_contagious_agents,contagiousness,capacity_pct,mean_attendance,mean_contagious,mean_present_contagious,std_attendance,std_contagious,std_present_contagious,argmax_acft_attendance,max_acft_attendance,argmax_acft_contagious,max_acft_contagious
902,9775054,sett24_7,902,4,2000,1000,0.6,0.35,3,1,0.95,0.2,400,0.08,0.5,1000.0,266.6666666666667,161.33333333333334,0.0,188.56180831641268,114.0915811481675,0,0.0,2,-0.3333333333333333
903,35103215,sett24_7,903,11,500,250,0.65,0.75,10,10,0.05,0.9,100,0.44,0.5,193.0,83.33333333333333,39.166666666666664,57.786965081524514,37.26779962499649,23.219364523795413,2,0.6846675983230185,2,-0.06666666666666662
904,55844483,sett24_7,904,4,4000,4000,0.25,0.75,1,10,0.5,0.55,800,0.12,1.0,243.33333333333334,0.0,0.0,94.56684878375133,0.0,0.0,2,-0.4679281697023913,0,0.0
905,51298693,sett24_7,905,18,1500,1500,0.75,0.35,7,8,0.85,0.45,300,0.16,1.0,1119.5555555555557,81.55555555555556,63.22222222222222,24.913678131193144,110.40341290126368,84.94805965709972,2,0.23550887987199576,2,0.09960725739889557
906,91123014,sett24_7,906,4,1000,500,0.55,0.85,3,6,0.85,0.4,200,0.18,0.5,435.6666666666667,133.33333333333334,64.0,44.00252518006463,94.28090415820634,45.2621990922521,2,-0.44213627147174717,2,-0.3333333333333333
907,89735136,sett24_7,907,8,500,250,0.2,0.9,7,9,0.1,0.65,100,0.4,0.5,14.75,75.0,1.5,0.4330127018922193,43.30127018922193,0.8660254037844386,2,-0.16666666666666663,2,-0.1666666666666666
908,85594375,sett24_7,908,4,1000,1000,0.5,0.55,3,4,0.5,0.05,200,0.48,1.0,376.0,133.33333333333334,33.333333333333336,45.18849411078001,94.28090415820634,47.14045207910317,2,-0.1394058112961149,2,-0.3333333333333333
909,63640401,sett24_7,909,10,1000,500,0.2,0.35,8,6,0.55,0.6,200,0.22,0.5,1.6,204.0,1.0,0.8,128.07810117268292,0.6324555320336759,4,0.11250000000000011,2,-0.2487442087295781
910,26512530,sett24_7,910,16,3000,3000,0.4,0.25,6,4,0.8,0.75,600,0.14,1.0,355.375,171.0,26.0,59.901872883909064,184.30138360847974,31.559467676119,2,0.2873529808793496,2,0.18034783760708922
911,40592165,sett24_7,911,5,2500,1250,0.05,0.95,4,6,0.75,0.4,500,0.02,0.5,1.0,333.3333333333333,0.0,1.4142135623730951,235.70226039551585,0.0,2,-0.3333333333333333,2,-0.3333333333333333
912,50861943,sett24_7,912,11,500,500,0.7,0.25,10,8,0.5,0.05,100,0.22,1.0,361.6666666666667,83.33333333333333,16.333333333333332,39.99444405858838,37.26779962499649,36.52244363249657,5,-0.13429656386033162,2,-0.06666666666666662
913,2105779,sett24_7,913,24,1500,750,0.7,0.2,10,5,0.75,0.65,300,0.44,0.5,555.6666666666666,23.583333333333332,8.833333333333334,23.26776501705501,39.01593335491996,14.7299769932686,4,0.6023943902856164,2,0.14433576791071892
914,38042842,sett24_7,914,9,3500,3500,0.7,0.25,5,0,0.2,0.75,700,0.02,1.0,2472.2,1336.8,950.4,96.8904536061216,1172.838334980572,839.9351403531107,3,0.25625026630420844,2,-0.16685966780292996
915,53766859,sett24_7,915,11,2500,2500,0.1,0.95,10,0,0.35,0.3,500,0.08,1.0,3.0,416.6666666666667,0.0,0.0,186.33899812498245,0.0,0,0.0,2,-0.06666666666666667
916,75770407,sett24_7,916,4,500,500,0.1,0.8,3,8,0.15,0.8,100,0.4,1.0,1.6666666666666667,66.66666666666667,0.0,0.9428090415820634,47.14045207910317,0.0,2,-0.3333333333333333,2,-0.3333333333333333
917,52214067,sett24_7,917,5,1500,1500,0.65,0.9,4,2,0.8,0.85,300,0.48,1.0,904.0,200.0,125.0,21.95449840010015,141.4213562373095,88.38929045233176,2,0.16459197786998617,2,-0.3333333333333333
918,81936235,sett24_7,918,8,1500,1500,0.95,0.7,7,0,0.65,0.45,300,0.36,1.0,1446.5,225.0,220.0,17.124543789543708,129.9038105676658,127.06887895940532,2,-0.08738277919863602,2,-0.16666666666666663
919,42592541,sett24_7,919,6,2000,2000,0.85,0.65,5,6,0.5,0.45,400,0.44,1.0,1686.0,266.6666666666667,230.33333333333334,8.286535263104035,188.56180831641268,162.88305279828495,2,-0.10679611650485436,2,-0.3333333333333333
920,67871554,sett24_7,920,8,3000,3000,0.05,0.85,7,3,0.15,0.4,600,0.22,1.0,4.0,450.0,1.5,0.0,259.8076211353316,0.8660254037844386,0,0.0,2,-0.16666666666666663
921,55366351,sett24_7,921,5,500,250,0.9,0.25,2,7,0.2,0.65,100,0.22,0.5,242.33333333333334,140.33333333333334,64.0,10.842303978193728,177.67073166081377,77.46397011944758,2,-0.3333333333333331,2,-0.37145344512416906
922,38680204,sett24_7,922,4,4000,2000,0.2,0.85,1,8,0.35,0.45,800,0.14,0.5,52.333333333333336,0.0,0.0,3.39934634239519,0.0,0.0,2,0.1282051282051285,0,0.0
923,48016061,sett24_7,923,8,1000,500,0.15,0.85,7,0,0.3,0.95,200,0.1,0.5,4.0,150.0,0.75,0.0,86.60254037844386,0.4330127018922193,0,0.0,2,-0.1666666666666666
924,89849687,sett24_7,924,8,1500,1500,0.95,0.25,5,9,0.8,0.8,300,0.14,1.0,1427.25,684.75,653.75,7.46240577829965,668.9395992912963,639.2117704642179,3,-0.06032547699214366,3,-0.3099682974790923
925,34185682,sett24_7,925,5,500,250,0.5,0.6,4,6,0.95,0.3,100,0.18,0.5,228.33333333333334,66.66666666666667,32.666666666666664,18.408935028645434,47.14045207910317,24.00462918318511,2,0.03551912568305989,2,-0.3333333333333333
926,52343994,sett24_7,926,6,4000,4000,0.35,0.8,5,4,0.9,0.6,800,0.32,1.0,1047.0,533.3333333333334,142.66666666666666,64.81255022498858,377.12361663282536,101.62130135404136,2,-0.3971591810823679,2,-0.3333333333333333
927,27609556,sett24_7,927,15,2500,1250,0.55,0.2,9,3,0.9,0.9,500,0.06,0.5,787.0,1033.0,350.125,50.172203459684724,999.239585885187,338.0319650195821,2,0.31721124242725185,2,0.262330057269564
928,34748591,sett24_7,928,10,2500,1250,0.65,0.9,9,0,0.45,0.1,500,0.14,0.5,961.8,400.0,182.0,158.3280139457323,200.0,223.16272090113975,3,0.0034887839998467675,2,-0.1
929,7081423,sett24_7,929,8,3500,3500,0.55,0.3,7,9,0.4,0.05,700,0.3,1.0,1900.25,525.0,116.0,230.39029384937206,303.10889132455355,200.91789367798975,3,-0.22083041417679788,2,-0.16666666666666663
930,11957583,sett24_7,930,11,3500,3500,0.55,0.5,10,2,0.9,0.3,700,0.14,1.0,1780.1666666666667,583.3333333333334,322.5,42.38874326463991,260.87459737497545,144.2922381834865,3,0.025036716394836598,2,-0.06666666666666665
931,83434513,sett24_7,931,4,2000,2000,0.55,0.5,1,10,0.5,0.55,400,0.46,1.0,843.6666666666666,0.0,0.0,61.8402961039339,0.0,0.0,2,-0.36285277083696504,0,0.0
932,86603652,sett24_7,932,10,3500,1750,0.6,0.7,9,0,0.7,0.15,700,0.34,0.5,1205.8,560.0,300.8,185.42103440548485,280.0,246.19536957465306,4,0.17500872575983908,2,-0.09999999999999996
933,95828006,sett24_7,933,4,500,500,0.35,0.5,2,5,0.15,0.2,100,0.1,1.0,170.66666666666666,33.333333333333336,12.333333333333334,9.877021593352701,47.14045207910317,17.441967269268172,2,-0.43583902809415354,2,-0.3333333333333335
934,42756078,sett24_7,934,28,4000,2000,0.45,0.25,6,0,0.45,0.9,800,0.34,0.5,718.5714285714286,56.285714285714285,18.214285714285715,9.02151623076968,41.66435367729756,14.041665405034362,2,0.4542914457658689,2,0.5271917302072486
935,22976725,sett24_7,935,4,3500,1750,0.75,0.9,3,3,0.55,0.9,700,0.08,0.5,1581.0,466.6666666666667,235.0,140.07379007746835,329.98316455372213,169.27098589736715,2,-0.49957527776833954,2,-0.3333333333333334
936,86852812,sett24_7,936,200,3000,3000,0.85,0.05,4,2,0.2,0.95,600,0.46,1.0,2592.22,2084.87,1873.72,32.77852345667816,165.28119403005292,141.24589055969028,2,0.23725180085917047,7,0.8806127083517347
937,32286247,sett24_7,937,5,4000,4000,0.95,0.45,4,9,0.45,0.1,800,0.24,1.0,3733.0,533.3333333333334,266.6666666666667,377.59502115361636,377.12361663282536,377.12361663282536,2,-0.3333333333333333,2,-0.3333333333333333
938,32035700,sett24_7,938,5,2500,1250,0.05,0.25,4,6,0.5,0.1,500,0.2,0.5,1.0,333.3333333333333,0.3333333333333333,0.816496580927726,235.70226039551585,0.4714045207910317,2,-0.5,2,-0.3333333333333333
939,45031636,sett24_7,939,8,2500,2500,0.65,0.1,4,3,0.8,0.75,500,0.04,1.0,1483.75,654.5,397.0,38.349543673947416,738.4749487965046,458.2515684643098,3,-0.28574008754409075,2,-0.26103028310964477
940,15021219,sett24_7,940,4,4000,4000,0.3,0.65,1,3,0.5,0.85,800,0.06,1.0,373.6666666666667,0.0,0.0,118.01224041975006,0.0,0.0,2,-0.45436219835862424,0,0.0
941,59126018,sett24_7,941,9,1000,500,0.35,0.5,8,3,0.6,0.45,200,0.24,0.5,47.4,160.0,11.6,9.520504188329525,80.0,6.118823416311343,2,-0.17634598411297442,2,-0.10000000000000003
942,73083450,sett24_7,942,9,3500,1750,0.75,0.75,8,7,0.35,0.05,700,0.02,0.5,1561.8,560.0,139.0,142.4631882276962,280.0,278.0,4,-0.0035096985774367637,2,-0.09999999999999996
943,51340400,sett24_7,943,4,4000,4000,0.3,0.6,3,6,0.4,0.15,800,0.04,1.0,486.0,533.3333333333334,40.666666666666664,16.990193249832878,377.12361663282536,57.51135153650587,2,0.1651270207852194,2,-0.3333333333333333
944,12474044,sett24_7,944,10,2500,2500,0.8,0.75,9,4,0.35,0.6,500,0.12,1.0,1988.0,400.0,327.0,21.60555484129024,200.0,163.7241582662742,3,0.05655526992287918,2,-0.1
945,30129104,sett24_7,945,9,1500,1500,0.9,0.9,8,9,0.1,0.45,300,0.18,1.0,1342.0,240.0,228.0,176.52308630884517,120.0,114.4674626258484,4,0.05707243809450449,2,-0.09999999999999996
946,10496535,sett24_7,946,4,2000,2000,0.05,0.35,2,5,0.75,0.15,400,0.22,1.0,8.0,133.33333333333334,1.0,9.93310961716756,188.56180831641268,1.4142135623730951,2,-0.37837837837837834,2,-0.3333333333333335
947,3560750,sett24_7,947,6,2500,1250,0.5,0.9,5,10,0.2,0.2,500,0.02,0.5,744.3333333333334,333.3333333333333,148.0,94.5174880937679,235.70226039551585,105.03650159190693,2,-0.4855683523627107,2,-0.3333333333333333
948,29272131,sett24_7,948,8,4000,2000,0.05,0.25,7,1,0.45,0.2,800,0.06,0.5,0.0,600.0,0.0,0.0,346.41016151377545,0.0,0,0.0,2,-0.1666666666666666
949,35824420,sett24_7,949,11,3000,1500,0.25,0.2,9,7,0.25,0.5,600,0.04,0.5,108.0,651.6666666666666,25.166666666666668,1.2909944487358056,364.60099957198264,14.276048317218445,2,7.105427357601002e-17,2,-0.15713770281245337
950,90156856,sett24_7,950,11,3500,3500,0.25,0.7,10,8,0.6,0.35,700,0.2,1.0,51.166666666666664,583.3333333333334,8.5,11.509657780413031,260.87459737497545,4.716990566028302,2,-0.024603341021877452,2,-0.06666666666666665
951,86784874,sett24_7,951,7,2500,2500,0.8,0.8,6,8,0.85,0.95,500,0.2,1.0,1970.5,375.0,299.0,7.0178344238090995,216.50635094610965,172.7092933226235,3,0.05710659898477157,2,-0.16666666666666669
952,28092322,sett24_7,952,14,2000,1000,0.2,0.3,7,1,0.95,0.35,400,0.32,0.5,79.85714285714286,150.85714285714286,11.0,42.059239078194636,125.41067233171935,11.36410388648648,2,0.18705254136726226,2,0.1502051663055681
953,84788858,sett24_7,953,4,3500,1750,0.3,0.15,2,4,0.55,0.15,700,0.38,0.5,262.3333333333333,233.33333333333334,39.0,86.91119349977627,329.98316455372213,55.154328932550705,2,-0.48822727584752823,2,-0.3333333333333334
954,40560641,sett24_7,954,21,4000,4000,0.3,0.15,9,4,0.4,0.6,800,0.32,1.0,336.45454545454544,34.54545454545455,17.636363636363637,0.9875254992000196,57.68939344197059,25.993959883273327,2,0.3004622496147918,2,0.15178063488451468
955,2366982,sett24_7,955,4,4000,2000,0.5,0.35,1,0,0.25,0.05,800,0.18,0.5,547.0,0.0,0.0,315.278712676049,0.0,0.0,2,-0.4943628815366765,0,0.0
956,69844479,sett24_7,956,4,3500,1750,0.05,0.8,1,9,0.25,0.15,700,0.18,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
957,46234305,sett24_7,957,10,1500,1500,0.05,0.45,8,9,0.4,0.95,300,0.44,1.0,0.0,205.6,0.0,0.0,155.13813199855153,0.0,0,0.0,4,-0.21595490081369995
958,15457358,sett24_7,958,4,3000,1500,0.95,0.55,3,4,0.45,0.95,600,0.02,0.5,1500.0,400.0,346.6666666666667,0.0,282.842712474619,245.72930002115925,0,0.0,2,-0.3333333333333333
959,91831260,sett24_7,959,9,1000,500,0.15,0.7,8,0,0.4,0.5,200,0.26,0.5,1.4,160.0,0.4,0.4898979485566356,80.0,0.48989794855663565,4,0.1333333333333333,2,-0.10000000000000003
960,59467757,sett24_7,960,10,1500,750,0.25,0.4,8,4,0.1,0.85,300,0.18,0.5,82.4,400.8,22.6,0.8,231.64662743066216,12.273548794053006,2,-0.22500000000000106,2,-0.22881064834693
961,62745272,sett24_7,961,10,2500,1250,0.55,0.65,9,0,0.5,0.8,500,0.4,0.5,621.6,400.0,101.4,17.281203661782357,200.0,51.12572737868871,4,0.01135815697830175,2,-0.1
962,28800697,sett24_7,962,4,2000,1000,0.1,0.05,2,1,0.65,0.2,400,0.3,0.5,15.333333333333334,133.33333333333334,2.3333333333333335,13.816254517375135,188.56180831641268,3.2998316455372216,2,-0.4672099340318201,2,-0.3333333333333335
963,78788569,sett24_7,963,7,500,250,0.95,0.8,6,6,0.9,0.6,100,0.38,0.5,250.0,75.0,68.25,0.0,43.30127018922193,39.42318480285427,0,0.0,2,-0.1666666666666666
964,33459332,sett24_7,964,5,3500,1750,0.05,0.15,4,2,0.05,0.15,700,0.02,0.5,5.0,466.6666666666667,1.3333333333333333,0.0,329.98316455372213,0.9428090415820634,0,0.0,2,-0.3333333333333334
965,76689933,sett24_7,965,200,3000,3000,0.55,0.25,7,2,0.85,0.45,600,0.16,1.0,1235.26,1744.05,981.54,56.56334855717083,82.93495945619073,97.12151357963899,10,0.7963513675198607,10,0.8300830921428294
966,78869552,sett24_7,966,7,3500,1750,0.35,0.75,6,9,0.8,0.3,700,0.18,0.5,415.5,525.0,85.5,123.51214515180278,303.10889132455355,50.22698477910057,2,-0.34897002671211536,2,-0.16666666666666663
967,75369512,sett24_7,967,7,3500,1750,0.45,0.5,6,0,0.25,0.65,700,0.02,0.5,748.5,525.0,111.5,79.53772689736613,303.10889132455355,66.47367900154165,2,-0.20772574590001971,2,-0.16666666666666663
968,23580469,sett24_7,968,4,2500,2500,0.3,0.05,1,7,0.25,0.4,500,0.24,1.0,295.0,0.0,0.0,19.79898987322333,0.0,0.0,2,-0.48639455782312924,0,0.0
969,99031404,sett24_7,969,4,2500,2500,0.2,0.65,1,1,0.8,0.45,500,0.3,1.0,188.0,0.0,0.0,91.17017056033185,0.0,0.0,2,-0.492139878087905,0,0.0
970,23087884,sett24_7,970,5,3500,3500,0.15,0.6,4,5,0.65,0.55,700,0.3,1.0,26.0,466.6666666666667,4.666666666666667,21.96967607104544,329.98316455372213,5.2493385826745405,2,-0.45580110497237575,2,-0.3333333333333334
971,43305318,sett24_7,971,9,500,250,0.2,0.8,8,7,0.1,0.2,100,0.16,0.5,16.0,80.0,0.0,0.0,40.0,0.0,0,0.0,2,-0.10000000000000003
972,2389866,sett24_7,972,11,3500,1750,0.65,0.65,10,9,0.5,0.95,700,0.34,0.5,1183.0,583.3333333333334,200.16666666666666,33.276618417942245,260.87459737497545,90.02854485600047,2,0.4843467790487658,2,-0.06666666666666665
973,10071790,sett24_7,973,18,2500,1250,0.75,0.25,8,6,0.6,0.95,500,0.5,0.5,1048.6666666666667,86.33333333333333,35.888888888888886,20.843330934484644,150.15769488552138,62.64794834708289,5,0.281614094913328,2,0.07045315917022839
974,26331458,sett24_7,974,4,4000,2000,0.2,0.95,1,6,0.9,0.1,800,0.04,0.5,513.6666666666666,0.0,0.0,141.44099672851416,0.0,0.0,2,-0.4943997037859854,0,0.0
975,67936386,sett24_7,975,4,2500,2500,0.95,0.65,1,1,0.95,0.3,500,0.3,1.0,2379.3333333333335,0.0,0.0,4.988876515698588,0.0,0.0,2,-0.47619047619047894,0,0.0
976,15193515,sett24_7,976,4,3500,1750,0.3,0.05,2,10,0.3,0.35,700,0.28,0.5,113.66666666666667,768.0,8.666666666666666,39.87759047663514,613.6600579039398,6.599663291074443,2,-0.45071734674864916,2,-0.498976752090754
977,32018718,sett24_7,977,8,1000,500,0.5,0.35,7,0,0.45,0.1,200,0.4,0.5,253.25,150.0,49.0,33.43183363203401,86.60254037844386,49.12738543826651,3,0.11235530951182687,2,-0.1666666666666666
978,41744162,sett24_7,978,4,2500,1250,0.6,0.75,2,10,0.4,0.5,500,0.48,0.5,673.6666666666666,166.66666666666666,19.666666666666668,242.77470122637482,235.70226039551585,27.812866726670865,2,-0.25688589942741097,2,-0.3333333333333332
979,31062036,sett24_7,979,6,2000,2000,0.7,0.9,5,1,0.3,0.05,400,0.42,1.0,1517.6666666666667,266.6666666666667,125.33333333333333,207.3102881083222,188.56180831641268,177.2480998174279,2,0.14928291597509136,2,-0.3333333333333333
980,83488630,sett24_7,980,4,500,250,0.7,0.4,3,1,0.45,0.3,100,0.36,0.5,220.33333333333334,66.66666666666667,53.0,12.970050972229146,47.14045207910317,37.656340767525464,2,0.16600616468516033,2,-0.3333333333333333
981,44274415,sett24_7,981,4,2000,1000,0.85,0.85,1,9,0.4,0.85,400,0.44,0.5,998.6666666666666,0.0,0.0,1.8856180831641267,0.0,0.0,2,-0.33333333333333803,0,0.0
982,61349273,sett24_7,982,4,4000,4000,0.85,0.1,1,7,0.7,0.85,800,0.1,1.0,3379.0,0.0,0.0,24.124676163629637,0.0,0.0,2,0.12371134020618554,0,0.0
983,77179065,sett24_7,983,4,2000,1000,0.5,0.4,2,6,0.55,0.85,400,0.08,0.5,392.0,133.33333333333334,24.0,17.048949136725895,188.56180831641268,33.94112549695428,2,0.16055045871559634,2,-0.3333333333333335
984,25251294,sett24_7,984,5,3000,3000,0.5,0.15,2,3,0.2,0.5,600,0.16,1.0,1360.6666666666667,453.6666666666667,239.66666666666666,188.1494677702337,602.4175370031062,300.21362764242105,2,-0.4831252367112154,2,-0.3547480702630999
985,2769174,sett24_7,985,4,500,250,0.05,0.4,3,5,0.05,0.75,100,0.1,0.5,0.6666666666666666,66.66666666666667,0.0,0.4714045207910317,47.14045207910317,0.0,2,-0.3333333333333333,2,-0.3333333333333333
986,10997756,sett24_7,986,200,3000,1500,0.75,0.3,8,3,0.2,0.7,600,0.26,0.5,1377.13,2075.11,1150.21,124.36363254585322,129.83334664099203,213.8045974716166,2,0.9561967009448424,12,0.7775744470095769
987,73543007,sett24_7,987,11,500,250,0.45,0.05,10,5,0.7,0.05,100,0.38,0.5,70.0,83.33333333333333,4.833333333333333,10.488088481701515,37.26779962499649,10.807661891248983,4,0.1378787878787878,2,-0.06666666666666662
988,17063615,sett24_7,988,10,2500,1250,0.15,0.6,9,2,0.3,0.65,500,0.16,0.5,8.0,400.0,0.0,0.0,200.0,0.0,0,0.0,2,-0.1
989,7778563,sett24_7,989,12,3500,1750,0.5,0.2,7,9,0.7,0.5,700,0.04,0.5,567.8333333333334,1160.6666666666667,211.83333333333334,30.753951868915244,1165.4370663212817,207.6241930882708,2,0.044631756194504046,2,-0.024739944638740366
990,42827265,sett24_7,990,5,2500,1250,0.35,0.6,4,4,0.15,0.95,500,0.48,0.5,219.0,333.3333333333333,29.0,60.71243694664216,235.70226039551585,22.55363976538303,2,-0.48471694700669193,2,-0.3333333333333333
991,6919696,sett24_7,991,11,3000,3000,0.15,0.85,10,6,0.25,0.15,600,0.16,1.0,69.0,500.0,0.0,0.0,223.60679774997897,0.0,0,0.0,2,-0.0666666666666667
992,45869714,sett24_7,992,7,4000,4000,0.1,0.35,6,2,0.5,0.1,800,0.14,1.0,2.75,600.0,0.0,2.165063509461097,346.41016151377545,0.0,2,-0.16666666666666666,2,-0.1666666666666666
993,26092935,sett24_7,993,200,4000,4000,0.35,0.4,4,2,0.05,0.8,800,0.48,1.0,1289.0,925.76,925.76,0.0,273.6063274122146,273.6063274122146,0,0.0,7,0.9297819025931654
994,7930484,sett24_7,994,10,2500,2500,0.65,0.65,9,7,0.9,0.65,500,0.42,1.0,1542.2,400.0,247.6,28.357714999625763,200.0,124.55617206706378,4,-0.044906486271388844,2,-0.1
995,40650812,sett24_7,995,10,2500,1250,0.45,0.8,9,7,0.65,0.8,500,0.12,0.5,307.0,400.0,46.4,11.64474130240771,200.0,24.630062931304092,4,3.4034737812098474e-18,2,-0.1
996,93221607,sett24_7,996,4,4000,4000,0.1,0.15,1,5,0.6,0.35,800,0.18,1.0,29.666666666666668,0.0,0.0,29.4089933334837,0.0,0.0,2,-0.3929427886262418,0,0.0
997,39101343,sett24_7,997,9,2000,1000,0.35,0.55,8,3,0.55,0.9,400,0.1,0.5,104.4,320.0,21.6,11.60344776348823,160.0,11.359577456930342,2,-0.24260249554367194,2,-0.10000000000000003
998,57743293,sett24_7,998,8,500,250,0.95,0.6,7,7,0.2,0.65,100,0.44,0.5,250.0,75.0,58.25,0.0,43.30127018922193,33.751851801049376,0,0.0,2,-0.1666666666666666
999,28138913,sett24_7,999,7,2500,2500,0.6,0.65,6,3,0.2,0.3,500,0.24,1.0,1517.5,375.0,261.5,163.56726445105085,216.50635094610965,151.37783853655725,3,0.21871057869310484,2,-0.16666666666666669
1000,9417723,sett24_7,1000,4,2000,2000,0.25,0.25,1,1,0.25,0.8,400,0.42,1.0,144.66666666666666,0.0,0.0,5.734883511361751,0.0,0.0,2,-0.04954954954954891,0,0.0
1001,78192653,sett24_7,1001,9,1500,1500,0.8,0.3,3,0,0.7,0.75,300,0.28,1.0,1163.4,63.0,43.2,11.60344776348823,96.31406958487425,64.72526554599834,4,0.019251336898392743,2,-0.1252209909016429
1002,91195095,sett24_7,1002,7,500,250,0.95,0.6,6,0,0.25,0.35,100,0.34,0.5,250.0,75.0,74.25,0.0,43.30127018922193,42.868257487329714,0,0.0,2,-0.1666666666666666
1003,39042886,sett24_7,1003,4,500,250,0.85,0.3,1,0,0.5,0.5,100,0.3,0.5,250.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
1004,14209494,sett24_7,1004,200,500,500,0.6,0.15,6,5,0.7,0.2,100,0.22,1.0,289.04,246.02,126.53,55.09263471644826,61.05456248307739,93.41332399609811,4,0.9524726739444775,4,0.9548960382541368
1005,77751303,sett24_7,1005,8,4000,2000,0.75,0.25,7,2,0.1,0.25,800,0.18,0.5,2000.0,600.0,462.75,0.0,346.41016151377545,274.13625717879785,0,0.0,2,-0.1666666666666666
1006,98387810,sett24_7,1006,6,3500,3500,0.7,0.85,5,7,0.45,0.45,700,0.2,1.0,2328.6666666666665,466.6666666666667,298.3333333333333,66.69499398172417,329.98316455372213,211.09608133633265,2,-0.46482156833358296,2,-0.3333333333333334
1007,45923561,sett24_7,1007,5,1000,1000,0.2,0.45,4,10,0.45,0.35,200,0.1,1.0,18.0,133.33333333333334,5.333333333333333,6.683312551921141,94.28090415820634,4.109609335312651,2,-0.4701492537313433,2,-0.3333333333333333
1008,31968577,sett24_7,1008,9,4000,2000,0.2,0.95,8,7,0.35,0.9,800,0.16,0.5,42.2,640.0,5.8,0.4,320.0,2.925747767665559,4,0.05000000000000134,2,-0.10000000000000003
1009,53478452,sett24_7,1009,9,2000,2000,0.8,0.45,8,3,0.4,0.45,400,0.1,1.0,1583.0,320.0,279.4,14.710540438746634,160.0,139.77639285659077,2,0.26062846580406646,2,-0.10000000000000003
1010,87633069,sett24_7,1010,4,1000,1000,0.2,0.4,3,5,0.8,0.25,200,0.5,1.0,74.33333333333333,133.33333333333334,14.666666666666666,32.52007926736274,94.28090415820634,10.656244908763853,2,-0.47254325138334374,2,-0.3333333333333333
1011,76213359,sett24_7,1011,10,2500,1250,0.75,0.7,9,7,0.55,0.1,500,0.32,0.5,1124.0,400.0,198.4,129.06277542343494,200.0,242.99267478671044,4,-0.09444564512643182,2,-0.1
1012,64531609,sett24_7,1012,8,2000,2000,0.7,0.4,7,7,0.95,0.35,400,0.5,1.0,1394.0,300.0,214.75,21.24852936087578,173.20508075688772,124.05517925503958,3,-0.37375415282392027,2,-0.1666666666666666
1013,87772594,sett24_7,1013,7,3500,1750,0.35,0.9,6,6,0.25,0.85,700,0.46,0.5,349.0,525.0,54.0,42.07730979993849,303.10889132455355,31.756889016400834,2,-0.346229878565377,2,-0.16666666666666663
1014,71340167,sett24_7,1014,7,2500,2500,0.4,0.3,6,6,0.85,0.15,500,0.46,1.0,690.75,375.0,75.75,50.141674283972606,216.50635094610965,75.79041825983018,3,0.17600740795982797,2,-0.16666666666666669
1015,35142614,sett24_7,1015,4,1000,500,0.6,0.7,3,6,0.65,0.9,200,0.5,0.5,362.6666666666667,133.33333333333334,53.333333333333336,58.02489887013065,94.28090415820634,39.40671121635106,2,-0.4347787824786042,2,-0.3333333333333333
1016,35567730,sett24_7,1016,11,3500,3500,0.75,0.7,10,9,0.6,0.7,700,0.38,1.0,2514.6666666666665,583.3333333333334,419.1666666666667,24.039319642803722,260.87459737497545,187.5947908539988,5,-0.0029481509966026516,2,-0.06666666666666665
1017,29402200,sett24_7,1017,4,1500,750,0.55,0.4,2,6,0.7,0.3,300,0.42,0.5,501.3333333333333,100.0,38.333333333333336,85.98578693921196,141.4213562373095,54.21151989096864,2,-0.49607265586647037,2,-0.3333333333333333
1018,41144354,sett24_7,1018,12,1500,1500,0.95,0.15,8,6,0.1,0.35,300,0.4,1.0,1499.5,1098.3333333333333,1098.1666666666667,0.7637626158259734,509.1828966316742,509.15040890574653,2,0.2857142857142857,2,-0.012771179170925412
1019,31476272,sett24_7,1019,200,3000,3000,0.55,0.4,10,3,0.15,0.7,600,0.24,1.0,1676.27,1732.03,1360.83,23.990771142253852,21.92827170572273,23.734386446672683,4,0.46481588707705973,2,0.4624427538701851
1020,85701357,sett24_7,1020,4,3500,3500,0.45,0.85,1,4,0.25,0.2,700,0.1,1.0,1080.0,0.0,0.0,184.71780278756745,0.0,0.0,2,-0.49569176061429043,0,0.0
1021,68188573,sett24_7,1021,4,2500,1250,0.45,0.25,2,0,0.9,0.05,500,0.32,0.5,984.3333333333334,166.66666666666666,77.66666666666667,72.69265590293301,235.70226039551585,109.83725334431037,2,-0.499551424926756,2,-0.3333333333333332
1022,82858796,sett24_7,1022,7,3500,3500,0.05,0.7,6,9,0.15,0.25,700,0.04,1.0,2.0,525.0,0.0,0.0,303.10889132455355,0.0,0,0.0,2,-0.16666666666666663
1023,14912769,sett24_7,1023,6,4000,2000,0.95,0.1,3,9,0.7,0.9,800,0.18,0.5,2000.0,1112.0,995.3333333333334,0.0,1473.3372548967418,1319.5214620796771,0,0.0,2,-0.35551662672093226
1024,56940062,sett24_7,1024,4,1500,750,0.7,0.65,2,6,0.85,0.55,300,0.44,0.5,750.0,100.0,65.66666666666667,0.0,141.4213562373095,92.86669059583322,0,0.0,2,-0.3333333333333333
